all value,temp_1,temp_2,temp_3,temp_4,Average value,actual
"[286.559907343085, 285.741988804038, 284.924070264991, 284.583270873721, 283.765352334674, 281.925035621818, 278.244402196105, 275.449847187694, 273.541370596583, 271.837373640235]",286.559907343085,285.741988804038,284.924070264991,284.583270873721,280.65726188629435,269.997056927379
"[267.747780944999, 265.771144475635, 265.839304353889, 268.224900092776, 267.884100701507, 262.5676301977, 257.182999815639, 255.410842981036, 256.501401033099, 255.547162737544]",267.747780944999,265.771144475635,265.839304353889,268.224900092776,262.2677267333824,253.57052626818
"[251.389410164054, 250.298852111991, 249.889892842467, 249.41277369469, 247.913256373103, 247.027177955802, 246.550058808024, 245.459500755961, 243.278384651835, 240.824629034694]",251.389410164054,250.298852111991,249.889892842467,249.41277369469,247.20439363926207,239.120632078345
"[237.416635121997, 235.57631840914, 234.0086412093, 231.963844861682, 230.123528148825, 229.101129975016, 227.942412044699, 226.92001387089, 226.579214479621, 226.306574966605]",237.416635121997,235.57631840914,234.0086412093,231.963844861682,230.5938313087775,225.488656427558
"[223.580179836448, 222.216982271369, 221.330903854068, 221.126424219306, 221.535383488829, 219.013467993434, 209.198445524867, 174.505067493613, 139.879849340613, 119.56820562094]",223.580179836448,222.216982271369,221.330903854068,221.126424219306,197.1954909643487,108.458145465548
"[99.7336810490444, 91.3500160238102, 85.6245862504795, 82.4892318507984, 82.0802725812748, 81.875792946513, 81.6713133117512, 81.7394731900051, 83.1026707550839, 83.8524294158772]",99.7336810490444,91.3500160238102,85.6245862504795,82.4892318507984,85.35194673746376,83.3071503898457
"[80.78523489445, 77.9225200077847, 74.7871656081036, 70.7657327911213, 69.1980555912808, 70.1522938868359, 71.0383723041371, 71.5836513301685, 72.1289303562, 73.4921279212788]",80.78523489445,77.9225200077847,74.7871656081036,70.7657327911213,73.18540846913606,74.6508458515957
"[74.7190057298496, 72.6060495039776, 72.8786890169933, 73.8329273125485, 72.2652501127079, 70.8338926693752, 70.5612531563595, 72.0607704779461, 74.9916452428654, 76.9682817122296]",74.7190057298496,72.6060495039776,72.8786890169933,73.8329273125485,73.17177649348527,75.8095637819126
"[76.3548428079441, 77.0364415904835, 75.7414039036587, 74.7871656081036, 73.6966075560406, 72.4015698692158, 72.3334099909619, 72.0607704779461, 70.6975729128674, 70.2886136433438]",76.3548428079441,77.0364415904835,75.7414039036587,74.7871656081036,73.53983983605654,71.106532182391
"[72.8105291387394, 74.1737267038181, 74.8553254863575, 74.8553254863575, 75.2642847558811, 75.400604512389, 74.7190057298496, 73.8329273125485, 72.2652501127079, 70.4930932781056]",72.8105291387394,74.1737267038181,74.8553254863575,74.8553254863575,73.8670072516754,70.0841340085819
"[69.7433346173123, 69.1298957130268, 68.2438172957256, 67.903017904456, 68.2438172957256, 69.4706951042965, 70.0841340085819, 70.6975729128674, 72.5378896257237, 75.0598051211193]",69.7433346173123,69.1298957130268,68.2438172957256,67.903017904456,70.11139795988352,76.9001218339756
"[76.4230026861981, 76.1503631731823, 76.0822032949284, 76.0822032949284, 76.4230026861981, 76.9001218339756, 77.6498804947689, 77.581720616515, 77.513560738261, 78.2633193990544]",76.4230026861981,76.1503631731823,76.0822032949284,76.0822032949284,76.90693782180102,78.604118790324
"[77.9225200077847, 76.3548428079441, 75.3324446341351, 73.9010871908024, 71.1746920606449, 69.5388549825504, 68.7890963217571, 68.8572562000111, 69.7433346173123, 70.4249333998516]",77.9225200077847,76.3548428079441,75.3324446341351,73.9010871908024,72.20390622227936,70.6294130346134
"[71.106532182391, 72.2652501127079, 73.9692470690563, 74.2418865820721, 74.37820633858, 74.4463662168339, 74.9234853646115, 75.6732440254048, 76.6956421992138, 77.3090811034992]",71.106532182391,72.2652501127079,73.9692470690563,74.2418865820721,74.50089411943705,77.4454008600071
"[77.3090811034992, 77.7862002512768, 77.8543601295307, 77.0364415904835, 75.4687643906429, 75.6050841471508, 77.581720616515, 80.0354762336567, 81.6713133117512, 82.4210719725445]",77.3090811034992,77.7862002512768,77.8543601295307,77.0364415904835,78.27695137470513,82.6255516073063
"[83.9205892941311, 85.079307224448, 83.5797899028614, 84.1250689288929, 85.6927461287335, 86.1017053982571, 85.2837868592098, 83.5797899028614, 81.6713133117512, 82.3529120942906]",83.9205892941311,85.079307224448,83.5797899028614,84.1250689288929,84.1387009045437,82.966350998576
"[80.853394772704, 79.762836720641, 79.4220373293713, 79.0130780598477, 79.762836720641, 80.4444355031803, 80.1036361119106, 79.9673163554028, 80.0354762336567, 80.0354762336567]",80.853394772704,79.762836720641,79.4220373293713,79.0130780598477,79.94005240410121,80.1036361119106
"[80.1717959901646, 80.2399558684185, 80.7170750161961, 79.9673163554028, 78.1951595208004, 77.1046014687374, 76.6274823209599, 76.7638020774677, 77.4454008600071, 77.6498804947689]",80.1717959901646,80.2399558684185,80.7170750161961,79.9673163554028,78.48824699729235,77.3772409817532
"[77.7180403730229, 78.5359589120701, 79.2857175728634, 79.4220373293713, 79.4220373293713, 79.4901972076252, 79.4220373293713, 79.762836720641, 79.762836720641, 77.6498804947689]",77.7180403730229,78.5359589120701,79.2857175728634,79.4220373293713,79.04715799897465,76.7638020774677
"[76.6274823209599, 76.0822032949284, 75.8777236601666, 75.6732440254048, 74.7871656081036, 74.0374069473103, 73.4921279212788, 72.8786890169933, 72.0607704779461, 71.4473315736607]",76.6274823209599,76.0822032949284,75.8777236601666,75.6732440254048,74.29641448467524,71.4473315736607
"[72.0607704779461, 73.0831686517552, 74.5145260950878, 74.8553254863575, 74.8553254863575, 74.8553254863575, 75.2642847558811, 75.5369242688969, 75.5369242688969, 75.4687643906429]",72.0607704779461,73.0831686517552,74.5145260950878,74.8553254863575,74.60313393681795,75.4687643906429
"[75.3324446341351, 74.6508458515957, 74.1737267038181, 73.9010871908024, 73.219488408263, 72.1289303562, 71.5836513301685, 72.8105291387394, 73.8329273125485, 73.9692470690563]",75.3324446341351,74.6508458515957,74.1737267038181,73.9010871908024,73.5602877995327,74.5826859733418
"[74.5145260950878, 73.5602877995327, 72.1289303562, 70.2204537650898, 68.2438172957256, 67.3577388784245, 65.9263814350918, 64.3587042352513, 63.4726258179501, 63.2681461831883]",74.5145260950878,73.5602877995327,72.1289303562,70.2204537650898,68.3051611861542,63.1999863049343
"[63.0636665484265, 62.518387522395, 61.8367887398556, 61.6323091050938, 60.7462306877926, 59.3830331227139, 58.4969547054127, 58.8377540966824, 59.3148732444599, 59.3148732444599]",63.0636665484265,62.518387522395,61.8367887398556,61.6323091050938,60.51448710172923,59.246713366206
"[59.1785534879521, 59.1785534879521, 59.1103936096981, 58.9059139749363, 58.2924750706509, 57.4063966533497, 56.5203182360485, 55.7023996970013, 55.4297601839855, 55.7705595752552]",59.1785534879521,59.1785534879521,59.1103936096981,58.9059139749363,57.54953239768298,56.2476787230328
"[55.2934404274777, 54.6800015231922, 55.0208009144619, 54.952641036208, 54.6800015231922, 54.2710422536686, 54.0665626189068, 53.4531237146214, 52.7033650538281, 52.4988854190663]",55.2934404274777,54.6800015231922,55.0208009144619,54.952641036208,54.16198644846232,51.8172866365269
"[50.7948884627178, 49.8406501671627, 49.3635310193852, 49.2272112628773, 49.0908915063694, 48.0684933325604, 46.4326562544659, 45.4784179589108, 45.0694586893871, 44.7286592981175]",50.7948884627178,49.8406501671627,49.3635310193852,49.2272112628773,47.809485795195414,43.7062611243084
"[43.8425808808163, 44.6604994198635, 45.1376185676411, 46.296336497958, 46.5008161327198, 43.8425808808163, 41.3206653854206, 39.0032295247868, 36.7539535424069, 35.2544362208203]",43.8425808808163,44.6604994198635,45.1376185676411,46.296336497958,42.261271705324965,34.1638781687573
"[33.2096398732021, 32.8006806036785, 32.5962009689167, 32.5280410906628, 32.3917213341549, 32.255401577647, 32.1190818211392, 31.9146021863774, 31.7782824298695, 31.5738027951077]",33.2096398732021,32.8006806036785,32.5962009689167,32.5280410906628,32.31674546807558,30.9603638908222
"[30.4832447430447, 30.2787651082829, 29.4608465692356, 28.7110879084423, 28.5747681519344, 27.8931693693951, 27.4160502216175, 27.2115705868557, 26.3936520478085, 25.7120532652691]",30.4832447430447,30.2787651082829,29.4608465692356,28.7110879084423,28.213520797188586,25.3030939957455
"[24.0762161871746, 22.7130186220959, 21.7587803265408, 20.9408617874935, 20.1229432484463, 19.1687049528912, 18.4189462920979, 18.0099870225743, 17.7373475095585, 17.4647079965428]",24.0762161871746,22.7130186220959,21.7587803265408,20.9408617874935,20.041151394541583,16.7831092140034
"[15.8288709184483, 15.079112257655, 14.1930338403538, 12.6935165187672, 10.5124004146412, 8.80840345829279, 7.44520589321405, 5.94568857162744, 4.3780113717869, 3.28745331972391]",15.8288709184483,15.079112257655,14.1930338403538,12.6935165187672,9.81716965645106,2.67401441543848
"[0.970017459090059, -0.73397949725836, -1.62005791455954, -1.96085730582922, -2.57429621011465, -3.5966943839237, -5.09621170551031, -6.32308951408118, -7.20916793138235, -8.57236549646109]",0.970017459090059,-0.73397949725836,-1.62005791455954,-1.96085730582922,-3.6716702500030345,-10.1400426963016
"[-11.5032402613804, -12.0485192874119, -12.5256384351894, -13.2072372177288, -13.6161964872524, -13.8888360002682, -14.3659551480457, -16.4107514956638, -17.9784286955044, -18.7963472345516]",-11.5032402613804,-12.0485192874119,-12.5256384351894,-13.2072372177288,-14.43411502629966,-20.2277046778843
"[-21.590902242963, -22.7496201732799, -24.1809776166126, -25.3396955469295, -26.0894542077228, -27.1800122597858, -28.066090677087, -28.9521690943882, -30.3153666594669, -31.1332851985142]",-21.590902242963,-22.7496201732799,-24.1809776166126,-25.3396955469295,-26.55975736767499,-31.4059247115299
"[-31.7467241027996, -32.428322885339, -33.5870408156559, -35.0183982589886, -36.0407964327976, -37.0631946066067, -38.6990316847011, -40.0622292497799, -41.1527873018429, -42.1751854756519]",-31.7467241027996,-32.428322885339,-33.5870408156559,-35.0183982589886,-36.79737108141632,-42.9249441364452
"[-43.4702231624767, -43.8110225537464, -45.310539875333, -46.4692578056499, -46.3329380491421, -47.3553362229511, -48.7185337880298, -49.604612205331, -50.0135714748546, -50.3543708661243]",-43.4702231624767,-43.8110225537464,-45.310539875333,-46.4692578056499,-47.14404060036388,-51.1722894051716
"[-51.6494085529491, -52.1946875789806, -52.9444462397739, -53.1489258745357, -53.6260450223133, -54.2394839265987, -54.6484431961223, -54.9210827091381, -55.1937222221538, -55.8753210046932]",-51.6494085529491,-52.1946875789806,-52.9444462397739,-53.1489258745357,-53.84415663272587,-56.9658790567562
"[-57.6474778392956, -57.8519574740574, -58.1927568653271, -58.5335562565967, -58.8061957696125, -59.8967538216755, -61.1917915085003, -62.1460298040554, -62.9639483431026, -63.7137070038959]",-57.6474778392956,-57.8519574740574,-58.1927568653271,-58.5335562565967,-60.0944174686119,-64.2589860299274
"[-65.6903434732601, -66.7127416470692, -67.2580206731006, -67.3943404296085, -67.5306601861164, -67.5988200643703, -67.6669799426243, -67.6669799426243, -67.8714595773861, -68.6212182381794]",-65.6903434732601,-66.7127416470692,-67.2580206731006,-67.3943404296085,-67.40115641743391,-69.3028170207187
"[-69.7799361684963, -69.8480960467502, -69.8480960467502, -69.9162559250042, -69.9162559250042, -69.7117762902424, -69.0983373859569, -67.5988200643703, -66.849061403577, -66.9853811600849]",-69.7799361684963,-69.8480960467502,-69.8480960467502,-69.9162559250042,-68.95520164162366,-67.4625003078625
"[-67.6669799426243, -67.6669799426243, -67.5988200643703, -67.5988200643703, -67.5988200643703, -67.5988200643703, -67.1217009165928, -66.7127416470692, -67.3261805513546, -67.5988200643703]",-67.6669799426243,-67.6669799426243,-67.5988200643703,-67.5988200643703,-67.44886833221167,-67.5988200643703
"[-67.5988200643703, -67.5988200643703, -68.3485787251636, -70.2570553162739, -71.7565726378605, -72.5063312986538, -72.4381714203998, -71.8247325161144, -71.143133733575, -70.5296948292896]",-67.5988200643703,-67.5988200643703,-68.3485787251636,-70.2570553162739,-70.40019106060713,-69.3709768989727
"[-68.5530583599254, -68.4848984816715, -68.2122589686558, -68.3485787251636, -68.8938577511951, -68.4167386034176, -68.2122589686558, -68.6893781164333, -69.4391367772266, -70.1888954380199]",-68.5530583599254,-68.4848984816715,-68.2122589686558,-68.3485787251636,-68.74390601903647,-70.5296948292896
"[-69.6436164119884, -69.030177507703, -68.6893781164333, -67.5306601861164, -66.5764218905613, -65.6903434732601, -63.7818668821499, -63.7818668821499, -64.8724249342129, -65.4858638384983]",-69.6436164119884,-69.030177507703,-68.6893781164333,-67.5306601861164,-66.50826201230736,-65.5540237167522
"[-65.758503351514, -66.3037823775455, -66.917221281831, -67.93961945564, -69.1664972642109, -69.5754565337345, -69.6436164119884, -69.7117762902424, -69.9844158032581, -70.3933750727817]",-65.758503351514,-66.3037823775455,-66.917221281831,-67.93961945564,-68.53942638427466,-70.3933750727817
"[-70.3933750727817, -70.3933750727817, -70.5296948292896, -71.143133733575, -72.0292121508762, -72.8471306899235, -73.0516103246853, -73.5287294724628, -74.5511276462719, -75.3690461853191]",-70.3933750727817,-70.3933750727817,-70.5296948292896,-71.143133733575,-72.38364351779668,-75.505365941827
"[-75.0964066723034, -75.5735258200809, -76.0506449678585, -76.3914443591282, -77.4820024111912, -78.2317610719845, -78.5044005850002, -79.7312783935711, -80.8218364456341, -81.7079148629352]",-75.0964066723034,-75.5735258200809,-76.0506449678585,-76.3914443591282,-77.95912155896873,-82.6621531584904
"[-83.8208710888073, -85.0477488973781, -85.7293476799175, -85.7293476799175, -85.5248680451557, -85.9338273146793, -85.7293476799175, -85.5930279234096, -86.8880656102344, -86.9562254884884]",-83.8208710888073,-85.0477488973781,-85.7293476799175,-85.7293476799175,-85.69526774079053,-86.6835859754726
"[-88.2512631753132, -90.568699035947, -92.8179750183269, -93.840373192136, -94.5219719746754, -95.2035707572147, -95.7488497832462, -96.3622886875316, -96.4986084440395, -95.8170096615002]",-88.2512631753132,-90.568699035947,-92.8179750183269,-93.840373192136,-93.96306097299308,-96.9757275918171
"[-98.2026054003879, -98.4752449134037, -99.225003574197, -99.5658029654667, -99.4976430872127, -100.179241869752, -100.929000530545, -101.201640043561, -102.292198095624, -103.110116634671]",-98.2026054003879,-98.4752449134037,-99.225003574197,-99.5658029654667,-100.26784971148211,-103.382756147687
"[-103.928035173719, -105.018593225782, -106.38179079086, -106.109151277845, -105.904671643083, -105.972831521337, -106.177311156099, -106.927069816892, -108.222107503717, -108.903706286256]",-103.928035173719,-105.018593225782,-106.38179079086,-106.109151277845,-106.354526839559,-109.721624825303
"[-110.403223607843, -110.744022999112, -110.812182877366, -111.152982268636, -111.56194153816, -112.448019955461, -113.129618738, -113.402258251016, -113.811217520539, -114.560976181333]",-110.403223607843,-110.744022999112,-110.812182877366,-111.152982268636,-112.2026443937466,-115.37889472038
"[-116.605772528951, -117.491850946252, -117.900810215776, -118.514249120061, -118.855048511331, -118.446089241807, -117.832650337522, -118.105289850537, -119.332167659108, -119.945606563394]",-116.605772528951,-117.491850946252,-117.900810215776,-118.514249120061,-118.3029534974739,-120.21824607641
"[-120.831684980695, -121.44512388498, -121.854083154504, -122.058562789266, -122.263042424028, -122.331202302282, -122.740161571805, -124.716798041169, -126.148155484502, -126.352635119264]",-120.831684980695,-121.44512388498,-121.854083154504,-122.058562789266,-123.07414497524951,-126.079995606248
"[-126.216315362756, -126.761594388787, -126.557114754026, -126.557114754026, -126.761594388787, -127.375033293073, -128.056632075612, -128.806390736406, -129.079030249421, -129.760629031961]",-126.216315362756,-126.761594388787,-126.557114754026,-126.557114754026,-127.59314490348552,-131.055666718785
"[-132.282544527356, -133.168622944657, -133.645742092435, -133.850221727197, -134.463660631482, -135.145259414022, -135.417898927037, -135.554218683545, -135.826858196561, -136.372137222593]",-132.282544527356,-133.168622944657,-133.645742092435,-133.850221727197,-134.5727164366885,-136.644776735608
"[-137.053736005132, -137.803494665925, -138.212453935449, -138.825892839734, -140.189090404813, -140.802529309098, -141.075168822114, -141.279648456876, -141.893087361161, -142.642846021955]",-137.053736005132,-137.803494665925,-138.212453935449,-138.825892839734,-139.97779478222566,-143.188125047986
"[-143.460764561002, -144.142363343541, -145.16476151735, -146.187159691159, -147.141397986715, -148.368275795285, -150.00411287338, -151.503630194966, -153.003147516553, -154.707144472902]",-143.460764561002,-144.142363343541,-145.16476151735,-146.187159691159,-148.3682757952853,-155.797702524965
"[-156.479301307504, -157.365379724805, -158.046978507344, -158.592257533376, -158.933056924646, -159.410176072423, -160.296254489724, -161.591292176549, -162.47737059385, -163.022649619882]",-156.479301307504,-157.365379724805,-158.046978507344,-158.592257533376,-159.6214716950103,-163.295289132898
"[-163.908728037183, -164.658486697976, -164.931126210992, -165.135605845754, -165.271925602262, -165.40824535877, -165.680884871785, -165.749044750039, -165.953524384801, -166.362483654325]",-163.908728037183,-164.658486697976,-164.931126210992,-165.135605845754,-165.3060055413887,-167.044082436864
"[-167.725681219403, -169.293358419244, -170.861035619085, -171.269994888608, -172.156073305909, -173.587430749242, -174.950628314321, -175.427747462098, -175.564067218606, -175.700386975114]",-167.725681219403,-169.293358419244,-170.861035619085,-171.269994888608,-172.653640417163,-175.904866609876
"[-175.836706731622, -175.63222709686, -175.904866609876, -176.654625270669, -177.54070368797, -178.22230247051, -179.176540766065, -180.539738331144, -181.562136504953, -182.72085443527]",-175.836706731622,-175.63222709686,-175.904866609876,-176.654625270669,-178.3790701904939,-184.015892122094
"[-184.833810661142, -185.583569321935, -187.083086643522, -190.559240434472, -194.171713981931, -196.829949233835, -198.533946190183, -200.03346351177, -201.328501198594, -202.146419737642]",-184.833810661142,-185.583569321935,-187.083086643522,-190.559240434472,-194.1103700915026,-202.487219128911
"[-202.759858641927, -203.50961730272, -203.986736450498, -204.054896328752, -204.054896328752, -204.123056207006, -204.123056207006, -204.19121608526, -204.259375963514, -204.327535841768]",-202.759858641927,-203.50961730272,-203.986736450498,-204.054896328752,-203.93902453572028,-204.804654989545
"[-204.668335233037, -204.259375963514, -204.327535841768, -204.872814867799, -205.622573528592, -206.09969267637, -206.304172311132, -206.576811824148, -207.462890241449, -208.621608171766]",-204.668335233037,-204.259375963514,-204.327535841768,-204.872814867799,-205.8815810659575,-209.235047076051
"[-208.553448293512, -208.894247684781, -209.439526710813, -209.439526710813, -209.303206954305, -209.235047076051, -209.303206954305, -209.91664585859, -210.325605128114, -210.393765006368]",-208.553448293512,-208.894247684781,-209.439526710813,-209.439526710813,-209.4804226377652,-211.007203910653
"[-210.802724275892, -209.780326102083, -209.371366832559, -209.235047076051, -209.166887197797, -209.030567441289, -208.894247684781, -209.507686589067, -211.893282327955, -208.280808780496]",-210.802724275892,-209.780326102083,-209.371366832559,-209.235047076051,-209.59629443079697,-202.282739494149
"[-203.782256815736, -208.621608171766, -212.84752062351, -213.460959527795, -213.256479893033, -213.120160136525, -212.915680501764, -212.711200867002, -212.50672123224, -212.302241597478]",-203.782256815736,-208.621608171766,-212.84752062351,-213.460959527795,-211.55248293668487,-211.552482936685
"[-210.393765006368, -209.303206954305, -208.757927928273, -208.553448293512, -208.34896865875, -208.076329145734, -207.394730363195, -205.7588932851, -205.077294502561, -204.940974746053]",-210.393765006368,-209.303206954305,-208.757927928273,-208.553448293512,-207.66055388838512,-204.600175354783
"[-204.395695720022, -204.463855598275, -205.077294502561, -205.009134624307, -204.736495111291, -204.463855598275, -203.645937059228, -202.419059250657, -200.237943146531, -196.898109112088]",-204.395695720022,-204.463855598275,-205.077294502561,-205.009134624307,-203.1347379723235,-192.94483617336
"[-189.059723112886, -186.469647739236, -181.289496991937, -171.338154766862, -159.478335950677, -152.730508003537, -151.776269707982, -147.345877621476, -142.574686143701, -139.09853235275]",-189.059723112886,-186.469647739236,-181.289496991937,-171.338154766862,-162.1161232391044,-136.84925637037
"[-135.417898927037, -134.25918099672, -132.827823553388, -130.374067936246, -127.375033293073, -125.466556701963, -124.989437554185, -124.989437554185, -124.103359136884, -123.217280719583]",-135.417898927037,-134.25918099672,-132.827823553388,-130.374067936246,-128.3020076373264,-122.194882545774
"[-120.763525102441, -119.1958479026, -118.173449728791, -117.764490459268, -117.423691067998, -117.28737131149, -117.151051554982, -116.742092285459, -115.787853989904, -114.697295937841]",-120.763525102441,-119.1958479026,-118.173449728791,-117.764490459268,-117.49866693407742,-114.288336668317
"[-114.015697155301, -113.879377398793, -113.606737885778, -113.197778616254, -112.448019955461, -111.084822390382, -110.471383486097, -110.130584094827, -109.926104460065, -109.721624825303]",-114.015697155301,-113.879377398793,-113.606737885778,-113.197778616254,-111.8482130268261,-109.380825434034
"[-108.97186616451, -108.903706286256, -108.903706286256, -108.699226651494, -108.426587138478, -108.222107503717, -108.017627868955, -107.813148234193, -107.608668599431, -107.404188964669]",-108.97186616451,-108.903706286256,-108.903706286256,-108.699226651494,-108.29708336979589,-107.199709329908
"[-106.927069816892, -106.313630912606, -105.154912982289, -104.745953712766, -106.109151277845, -108.699226651494, -110.471383486097, -110.607703242604, -110.471383486097, -110.266903851335]",-106.927069816892,-106.313630912606,-105.154912982289,-104.745953712766,-107.97673194200252,-110.403223607843
"[-111.289302025144, -111.766421172921, -111.357461903398, -110.130584094827, -109.31266555578, -109.108185921018, -108.903706286256, -108.085787747209, -106.858909938638, -105.086753104036]",-111.289302025144,-111.766421172921,-111.357461903398,-110.130584094827,-109.18997777492271,-101.746919069593
"[-99.2931634524509, -101.406119678323, -103.859875295465, -105.427552495305, -107.267869208162, -111.016662512128, -115.174415085618, -117.560010824506, -117.28737131149, -115.310734842126]",-99.2931634524509,-101.406119678323,-103.859875295465,-105.427552495305,-109.36037747055738,-112.652499590223
"[-107.881308112447, -104.13251480848, -103.382756147687, -99.0886838176891, -88.8647020795986, -74.0058486202404, -65.0769045689747, -61.3962711432621, -60.2375532129452, -57.1021988132641]",-107.881308112447,-104.13251480848,-103.382756147687,-99.0886838176891,-82.11687413245882,-53.4215653875515
"[-50.0817313531086, -45.8558189013645, -43.4020632842228, -41.5617465713665, -31.9512037375614, -25.0670560339138, -23.4312189558193, -24.2491374948665, -29.9745672681972, -36.8587149718448]",-50.0817313531086,-45.8558189013645,-43.4020632842228,-41.5617465713665,-35.24332585722654,-25.6804949381992
"[-19.3416262605831, -20.2277046778843, -20.0232250431225, -18.1147484520122, -14.9793940523311, -12.3211588004276, -10.6171618440792, -10.6171618440792, -13.5480366089985, -15.6609928348705]",-19.3416262605831,-20.2277046778843,-20.0232250431225,-18.1147484520122,-15.54512104183882,-17.0241903999492
"[-18.7281873562977, -19.3416262605831, -19.2053065040752, -19.5461058953449, -24.3172973731205, -31.0651253202602, -34.8139186242267, -35.0865581372425, -33.9960000851795, -34.2004797199413]",-18.7281873562977,-19.3416262605831,-19.2053065040752,-19.5461058953449,-27.03006052762716,-34.541279111211
"[-34.6775988677189, -34.4049593547031, -36.5860754588291, -39.5169502237484, -44.9015806058094, -67.8032996991321, -76.9367233851597, -57.3748383262798, -83.2755920627758, -112.379860077207]",-34.6775988677189,-34.4049593547031,-36.5860754588291,-39.5169502237484,-58.78574780613633,-111.834581051175
"[-107.472348842923, -105.836511764829, -109.448985312288, -113.129618738, -114.288336668317, -112.720659468476, -111.698261294667, -110.675863120858, -109.108185921018, -107.608668599431]",-107.472348842923,-105.836511764829,-109.448985312288,-113.129618738,-110.19874397308072,-106.858909938638
"[-106.790750060384, -106.72259018213, -109.585305068795, -114.288336668317, -116.537612650697, -118.446089241807, -121.036164615457, -124.989437554185, -127.238713536565, -127.715832684343]",-106.790750060384,-106.72259018213,-109.585305068795,-114.288336668317,-117.33508322626801,-127.511353049581
"[-127.715832684343, -127.85215244085, -127.783992562596, -129.965108666722, -132.35070440561, -132.487024162118, -135.622378561799, -137.053736005132, -132.078064892595, -133.577582214181]",-127.715832684343,-127.85215244085,-127.783992562596,-129.965108666722,-131.64865765959462,-137.394535396402
"[-138.007974300687, -139.984610770051, -144.074203465287, -150.890191290681, -160.22809461147, -167.180402193372, -173.655590627496, -204.736495111291, -230.569088969533, -234.522361908262]",-138.007974300687,-139.984610770051,-144.074203465287,-150.890191290681,-174.38490132481297,-231.523327265088
"[-235.203960690801, -246.995619628732, -250.471773419683, -251.221532080476, -252.721049402063, -254.356886480157, -256.12904331476, -257.492240879838, -257.833040271108, -257.969360027616]",-235.203960690801,-246.995619628732,-250.471773419683,-251.221532080476,-252.0394506195234,-258.378319297139
"[-258.719118688409, -258.719118688409, -258.173839662378, -256.742482219045, -256.12904331476, -256.333522949521, -256.333522949521, -257.151441488569, -258.241999540632, -258.446479175393]",-258.719118688409,-258.719118688409,-258.173839662378,-256.742482219045,-257.4990568676637,-258.650958810155
"[-259.332557592695, -260.627595279519, -261.377353940313, -261.786313209836, -262.127112601106, -265.194307122533, -269.011260304754, -271.19237640888, -272.896373365228, -274.191411052053]",-259.332557592695,-260.627595279519,-261.377353940313,-261.786313209836,-265.7736660876917,-275.554608617132
"[-277.190445695226, -278.349163625543, -278.553643260305, -278.894442651574, -279.098922286336, -279.235242042844, -279.576041434114, -281.143718633954, -284.824352059667, -287.141787920301]",-277.190445695226,-278.349163625543,-278.553643260305,-278.894442651574,-280.4007759609864,-288.436825607126
"[-288.709465120141, -288.845784876649, -289.322904024427, -290.345302198236, -290.686101589505, -290.549781832998, -290.549781832998, -290.549781832998, -290.41346207649, -290.754261467759]",-288.709465120141,-288.845784876649,-289.322904024427,-290.345302198236,-290.0726626852201,-291.98113927633
"[-293.412496719663, -294.57121464998, -294.91201404125, -294.980173919503, -295.457293067281, -296.411531362836, -296.956810388868, -297.161290023629, -297.229449901883, -297.161290023629]",-293.412496719663,-294.57121464998,-294.91201404125,-294.980173919503,-295.82535640985225,-297.433929536645
"[-298.3881678322, -298.933446858232, -299.955845032041, -302.068801257913, -303.023039553468, -303.159359309976, -303.363838944738, -304.249917362039, -305.067835901086, -305.340475414102]",-298.3881678322,-298.933446858232,-299.955845032041,-302.068801257913,-302.3550727465795,-306.226553831403
"[-307.04447237045, -307.317111883466, -307.38527176172, -307.248952005212, -307.248952005212, -308.066870544259, -308.680309448545, -308.816629205053, -308.952948961561, -309.021108839814]",-307.04447237045,-307.317111883466,-307.38527176172,-307.248952005212,-307.9782627025292,-309.021108839814
"[-308.816629205053, -308.816629205053, -308.816629205053, -308.748469326799, -308.612149570291, -308.543989692037, -308.475829813783, -308.407669935529, -308.339510057275, -308.271350179021]",-308.816629205053,-308.816629205053,-308.816629205053,-308.748469326799,-308.58488561898946,-308.135030422513
"[-308.271350179021, -309.157428596322, -309.6345477441, -309.6345477441, -309.770867500608, -309.907187257116, -310.179826770131, -311.065905187433, -311.54302433521, -311.474864456956]",-308.271350179021,-309.157428596322,-309.6345477441,-309.6345477441,-310.0639549770997,-311.679344091718
"[-311.679344091718, -311.611184213464, -311.611184213464, -311.474864456956, -311.406704578702, -311.338544700448, -311.270384822194, -311.134065065687, -311.20222494394, -311.951983604734]",-311.679344091718,-311.611184213464,-311.611184213464,-311.474864456956,-311.4680484691307,-312.701742265527
"[-312.769902143781, -312.633582387273, -312.565422509019, -312.497262630765, -312.429102752511, -312.429102752511, -312.633582387273, -313.724140439336, -314.610218856637, -315.087338004415]",-312.769902143781,-312.633582387273,-312.565422509019,-312.497262630765,-313.1379654863521,-317.132134352033
"[-318.699811551873, -318.699811551873, -318.972451064889, -319.108770821397, -319.245090577905, -320.063009116952, -321.153567169015, -322.380444977586, -323.948122177427, -326.470037672822]",-318.699811551873,-318.699811551873,-318.972451064889,-319.108770821397,-320.8741116681739,-329.537232194249
"[-331.241229150598, -332.263627324407, -333.422345254724, -335.60346135885, -336.694019410913, -336.830339167421, -336.625859532659, -336.966658923929, -337.307458315198, -337.375618193452]",-331.241229150598,-332.263627324407,-333.422345254724,-335.60346135885,-335.433061663215,-338.602496002023
